subject,nll,bic,model,beta,beta_gen,lam,lam_gen
9-glickman1layer,130.21021261827164,271.2526260409521,gaze-baseline-dyn,1.2446089936275928,4.7242545390726205,0.11912060904710974,0.1238190842515768
