subject,nll,bic,model,beta,beta_gen,lam,lam_gen
2-gaze-baseline-dyn,181.6594314087647,374.15106362193825,gaze-baseline-dyn,0.7969968390998026,0.8146748256383369,0.16079151665465288,0.1630941932566683
