subject,nll,bic,model,beta,beta_gen,lam,lam_gen
23-glickman1layer,154.49930618265472,319.8308131697183,gaze-baseline-dyn,1.0315262004707055,0.089638824070134,0.09817362127834578,0.0858996997490588
