subject,nll,bic,model,beta,beta_gen,lam,lam_gen
33-gaze-baseline-dyn,186.03431123647084,382.9008232773505,gaze-baseline-dyn,0.9116315940270754,0.8763752313685167,0.20333287388128424,0.2082658572757343
