subject,nll,bic,model,beta,beta_gen,lam,lam_gen
0-glickman1layer,103.26325206774615,217.35870493990114,gaze-baseline-dyn,2.255634778127309,3.055905705534174,0.4374066226330107,0.4530372140056417
