subject,nll,bic,model,beta,beta_gen,lam,lam_gen
21-gaze-baseline-dyn,49.005167042102606,108.84253488861405,gaze-baseline-dyn,2.983916071031691,2.5934627854867016,0.566125033740812,0.5031033700376011
