subject,nll,bic,model,beta,beta_gen,lam,lam_gen
33-glickman1layer,182.1805701159097,375.1933410362282,gaze-baseline-dyn,0.9773443489722007,2.2702746106833245,0.22156443609128196,0.1299040188642564
