subject,nll,bic,model,beta,beta_gen,lam,lam_gen
3-glickman1layer,138.0263050097779,286.88481082396464,gaze-baseline-dyn,1.6078310518229058,26.315987723870453,0.29957680963208866,0.2874961325080676
