subject,nll,bic,model,beta,beta_gen,lam,lam_gen
12-gaze-baseline-dyn,177.8676108444164,366.5674224932416,gaze-baseline-dyn,0.8555123086101771,0.7959444286177371,0.10796949395134697,0.1208043081059723
