subject,nll,bic,model,beta,beta_gen,lam,lam_gen
14-gaze-baseline-dyn,166.04966558266528,342.9315319697394,gaze-baseline-dyn,1.0989995424135588,1.2371747197000509,0.2699479930395776,0.2815793788663611
