subject,nll,bic,model,beta,beta_gen,lam,lam_gen
36-glickman1layer,144.9385494335793,300.70929967156746,gaze-baseline-dyn,1.7861299001169166,19.45233598660902,0.6864433388395296,0.5919967137211501
