subject,nll,bic,model,beta,beta_gen,lam,lam_gen
37-gaze-baseline-dyn,105.7243962329561,222.28099327032103,gaze-baseline-dyn,1.3921212315722369,1.2455861496045533,0.21551252238255322,0.2108301066039078
