subject,nll,bic,model,beta,beta_gen,lam,lam_gen
30-glickman1layer,202.94154257586644,416.7152859561417,gaze-baseline-dyn,1.194698915304866,12.170906014287672,0.8874006357634453,0.5856008097782258
