subject,nll,bic,model,beta,beta_gen,lam,lam_gen
15-glickman1layer,174.57558424144221,359.98336928729327,gaze-baseline-dyn,1.113466190791913,4.509810842369364,0.2215664156921993,0.3304780009330791
