subject,nll,bic,model,beta,beta_gen,lam,lam_gen
34-glickman1layer,192.89969507082907,396.631590946067,gaze-baseline-dyn,0.8934216970764981,1.1650110875492383,0.2871169158679047,0.2443095436400039
