subject,nll,bic,model,beta,beta_gen,lam,lam_gen
16-gaze-baseline-dyn,102.98418436261716,216.80056952964316,gaze-baseline-dyn,2.228873551711928,2.0801354349738763,0.644735878825118,0.5142320497224253
