,subject,nll,bic,model,alpha,gamma,eta,theta,lam,beta
10,10,120.21175323728048,272.9201088877875,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-none,0.0683529491258088,1.0,0.9829361442197163,0.8150649664517571,0.24082328730179126,5.757583086687693
