,subject,nll,bic,model,alpha,gamma,eta,theta,lam,beta
36,36,73.33863857721232,179.17387956765117,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-none,0.1520603901880939,1.0,1.0,0.8899835362290412,0.03155343876009732,10.0
