,subject,nll,bic,model,alpha,gamma,eta,theta,lam,beta
14,14,137.37891279791347,307.25442800905347,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-none,0.38884040490435995,0.35433004429245235,1.0,0.6830281912742843,0.7757110101295711,2.433882009126014
