,subject,nll,bic,model,alpha,gamma,eta,theta,lam,beta
39,39,140.44950887943975,313.395620172106,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-none,0.9505088849247958,0.5009090988791639,0.03190125868988746,0.5715094131156702,0.670036207670748,10.0
