,subject,nll,bic,model,alpha,gamma,eta,theta,lam,beta
5,5,79.52629558371493,191.54919358065638,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-none,0.15755561473229815,1.0,0.7805962986552877,0.8073677559188095,0.09178513645548776,7.627705674723512
