,subject,nll,bic,model,alpha,gamma,eta,theta,lam,beta
16,16,84.03366303099071,200.56392847520794,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-none,0.6236009048898641,0.5366357128373789,1.0,0.8829290401085694,0.07835749991329799,3.194240188261849
