,subject,nll,bic,model,alpha,gamma,eta,theta,lam,beta
11,11,85.665067897676,203.82673820857852,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-none,0.2581080907725286,1.0,0.8789898565706921,0.670881605091755,0.7837364221813381,1.9234070513759474
