,subject,nll,bic,model,alpha,gamma,eta,theta,lam,beta
21,21,43.01424223399543,118.52508688121739,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-none,0.42222035469042213,0.5374548138191757,1.0,0.7982014718643814,0.12440933510592712,5.662060834369572
