,subject,nll,bic,model,alpha,gamma,eta,theta,lam,beta
13,13,84.54103469702505,201.57867180727663,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-none,0.7029870954046075,0.8651334436380926,1.0,0.49431683860924275,0.8775592242048014,0.27969408560304265
