,subject,nll,bic,model,alpha,gamma,eta,beta
11,11,180.02595095401273,381.71630351684314,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-none,0.3084227603150947,1.0,0.008481773048112365,3.5346189648065653
