,subject,nll,bic,model,alpha,gamma,eta,beta
37,37,157.4155243463723,336.4954503015623,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-none,0.35706671367832754,0.35859123957051764,0.016704080319301668,10.0
