,subject,nll,bic,model,alpha,gamma,eta,beta
5,5,178.94853677435395,379.5614751575256,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-none,0.17482839748978046,1.0,1.0,0.5530298544630732
