,subject,nll,bic,model,alpha,gamma,eta,beta
33,33,191.90428927333096,405.4729801554796,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-none,0.5552993986033166,0.6774352456817958,1.0,0.3216089261035986
