,subject,nll,bic,model,alpha,gamma,eta,beta
31,31,86.04303549361323,193.75047259604415,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-none,0.05435009273118003,1.0,1.0,1.1463897978459157
