,subject,nll,bic,model,alpha,gamma,eta,beta
6,6,142.9676563419896,307.5997142927969,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-none,0.8740686508727682,0.8739574191528311,1.0,0.08223206334152067
