,subject,nll,bic,model,alpha,gamma,eta,beta
1,1,176.6370238556479,374.9384493201135,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-none,0.37189403825946243,1.0,1.0,0.23871591646615903
