,subject,nll,bic,model,alpha,gamma,eta,beta
17,17,195.57296977003153,412.81034114888075,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-none,0.384325768525064,0.7338869824235983,1.0,0.37948446292477483
