,subject,nll,bic,model,alpha,gamma,eta,beta
4,4,217.809121661539,457.2826449318957,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-none,0.4461689352370589,1.0,1.0,0.08079849128721234
