,subject,nll,bic,model,alpha,gamma,eta,beta
14,14,224.9750907850045,471.6145831788267,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-none,0.4717761139867951,0.44822602501753733,0.12272672045618496,0.8907482125268675
