,subject,nll,bic,model,alpha,gamma,eta,beta
26,26,193.9362225213054,409.5368466514285,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-none,0.27892968646622174,0.4529259504794964,0.3677045868841699,0.8481035910612018
