,subject,nll,bic,model,alpha,gamma,eta,beta
38,38,193.69652972105064,409.05746105091896,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-none,0.8027393243299892,0.7529061381389197,0.007638597082021164,8.595250376405229
