,subject,nll,bic,model,alpha,gamma,eta,beta
32,32,179.6284450347338,380.9212916782853,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-none,1.0913533715462722,1.0,0.03476748128742018,1.1243762894417901
