,subject,nll,bic,model,alpha,gamma,eta,beta
19,19,217.36802710401037,456.4004558168384,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-none,0.5848208250827064,0.5757071726737358,1.0,0.11337008989099914
