,subject,nll,bic,model,alpha,gamma,eta,beta
35,35,198.33011023749708,418.32462208381185,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-none,0.2723302193751138,1.0,0.2033982974923307,0.8008379247083335
