,subject,nll,bic,model,alpha,gamma,eta,beta
34,34,185.8441431527928,393.3526879144033,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-none,0.653505623335755,0.8352435958246395,1.0,0.08106894556655823
