,subject,nll,bic,model,alpha,gamma,eta,beta
21,21,169.85107722802366,361.366556064865,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-none,0.4675509180631164,0.45334669958629503,1.0,0.2997837671444732
