,subject,nll,bic,model,alpha,gamma,eta,beta
7,7,176.39082074880224,374.44604310642217,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-none,0.7775885338632955,0.7096804719791879,0.9185497744222013,0.12455742559124472
