,subject,nll,bic,model,alpha,gamma,eta,beta
20,20,116.57628991608769,254.81698144099306,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-none,0.24425000767179342,1.0,1.0,1.1580136657011952
