,subject,nll,bic,model,alpha,gamma,eta,beta
0,0,227.81648241741664,477.29736644365096,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-none,0.8929340258716495,0.9736842252722332,0.0008185856458715739,10.0
