,subject,nll,bic,model,alpha,gamma,eta,beta
3,3,169.3835736124097,360.43154883363707,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-none,0.25506020257167633,0.27515223849462833,0.2934790156888359,8.773828839068624
