,subject,nll,bic,model,w_p,eta,lam,beta
14,14,155.38574268032136,332.4358869694604,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-none,0.5461999683070786,1.0,0.6888201618289959,1.8966959606662732
