,subject,nll,bic,model,w_p,eta,lam,beta
30,30,118.92902298983674,259.52244758849116,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-none,0.7723993083504963,0.9636118931526602,0.9885865874061659,3.736950572469716
