,subject,nll,bic,model,w_p,eta,lam,beta
1,1,130.26870762307166,282.201816854961,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-none,0.6983363787798396,1.0,0.9351374918134251,2.225020329252088
