,subject,nll,bic,model,w_p,eta,lam,beta
5,5,93.28488347844238,208.23416856570245,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-none,0.9783207397205912,1.0,0.12113466622537022,4.038946518884156
