,subject,nll,bic,model,w_p,eta,lam,beta
21,21,58.618980292065245,138.90236219294817,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-none,0.5948079515296751,0.2051433917552045,0.22735223060690934,7.069826049379423
