,subject,nll,bic,model,w_p,eta,lam,beta
7,7,141.0850188810083,303.8344393708343,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-none,0.4671883260615725,0.7619948793448953,0.9629027140863254,2.1671581291643043
