,subject,nll,bic,model,w_p,eta,lam,beta
42,42,107.56007751910417,236.78455664702602,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-none,0.4952372340025322,1.0,0.6383266229559786,2.5464970465194705
