,subject,nll,bic,model,w_p,eta,lam,beta
12,12,131.59662516424018,284.85765193729804,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-none,0.8085891140257035,1.0,0.9596953799954455,4.3067928632745645
