,subject,nll,bic,model,w_p,eta,lam,beta
27,27,129.93248574631036,281.5293731014384,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-none,0.821476812384764,1.0,0.9448570897940431,4.5179097914857405
