,subject,nll,bic,model,w_p,eta,lam,beta
38,38,135.07354182493694,291.81148525869156,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-none,0.5658784007385235,0.799591658005548,0.8376381909048329,2.524041185805597
