,subject,nll,bic,model,alpha,gamma,eta,theta,phi,beta
37,37,132.95102812138632,298.39865865599916,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-free,0.34020235752759515,0.33291610591658943,1.0,0.8240574136121914,0.0,1.6429308432286032
