,subject,nll,bic,model,alpha,gamma,eta,theta,phi,beta
19,19,182.11159844521876,396.71979930366405,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-free,0.5121320089947794,0.515032459231212,0.8832889193568588,0.5081965100728468,0.0,0.28820699635209984
