,subject,nll,bic,model,alpha,gamma,eta,theta,phi,beta
35,35,176.76298675307385,386.0225759193742,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-free,0.27494686443185556,1.0,0.31672157348497504,0.7266975238501592,0.0,0.8351015519125352
