,subject,nll,bic,model,alpha,gamma,eta,theta,phi,beta
11,11,137.31939827221694,307.1353989576604,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-free,0.29451255383758923,1.0,0.4040231038730314,0.5784678484888967,0.0,1.1138434196280071
