,subject,nll,bic,model,alpha,gamma,eta,theta,phi,beta
32,32,178.8551418342205,390.2068860816675,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-free,1.0813780526432013,1.0,0.008731270013441683,0.9244005571301332,0.0,5.083970012853013
