,subject,nll,bic,model,alpha,gamma,eta,theta,phi,beta
16,16,144.4816436925088,321.45988979824415,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-free,0.6964379639651233,0.6664923432959986,1.0,0.8849168683595156,0.0,0.18168072410332006
