,subject,nll,bic,model,alpha,gamma,eta,theta,phi,beta
26,26,169.85155673138456,372.19971587599565,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-free,0.26632997925006907,0.41150933068557866,1.0,0.6775634296542434,0.0,0.7789836869730442
