,subject,nll,bic,model,alpha,gamma,eta,theta,phi,beta
1,1,145.87908110514263,324.2547646235118,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-free,0.38248870815358554,1.0,1.0,0.42100458659912043,0.0,0.33395134027633705
